id,name,city,state,category,tags,rating,price_estimate,duration_hours,latitude,longitude,popularity_score,best_time,family_friendly,foreign_tourist_friendly,description,image_url
P304,Naddi View Point,McLeod Ganj,Himachal Pradesh,viewpoint,"viewpoint,himalaya,sunset,scenic",4.6,0,1.5,32.2486,76.3129,80,summer,true,true,"Popular scenic viewpoint in McLeod Ganj with panoramic views, himalaya, and sunset views.",https://upload.wikimedia.org/wikipedia/commons/thumb/7/7a/The_Fort_Wall_of_Taragarh%2C_Ajmer.JPG/3840px-The_Fort_Wall_of_Taragarh%2C_Ajmer.JPG
P305,McLeod Square Market,McLeod Ganj,Himachal Pradesh,market,"market,cafes,shopping,local",4.3,0,1.5,32.2306,76.3159,66,summer,true,true,"Popular local market in McLeod Ganj with local shopping, cafes, and shopping.",https://upload.wikimedia.org/wikipedia/commons/1/10/Main_Entrance_of_Akbar%27s_Fort.jpg
P306,Vivekananda Rock Memorial,Kanyakumari,Tamil Nadu,heritage,"monument,sea,iconic,history",4.8,50,2,8.0983,77.5485,95,winter,true,true,"Popular heritage landmark in Kanyakumari with monumental design, SEA, and iconic city identity.",https://upload.wikimedia.org/wikipedia/commons/thumb/4/4f/Nasiyan_Jain_Temple.jpg/960px-Nasiyan_Jain_Temple.jpg
P307,Thiruvalluvar Statue,Kanyakumari,Tamil Nadu,heritage,"statue,sea,photography,landmark",4.6,0,1.5,8.1033,77.5435,82,winter,true,true,"Popular heritage landmark in Kanyakumari with statue, SEA, and photo spots.",https://upload.wikimedia.org/wikipedia/commons/thumb/5/5b/Vivekananda_Rock_Memorial%2C_Kanyakumari.jpg/3840px-Vivekananda_Rock_Memorial%2C_Kanyakumari.jpg
P308,Kanyakumari Beach,Kanyakumari,Tamil Nadu,beach,"beach,sunrise,coastal,iconic",4.5,0,2,8.0803,77.5505,84,winter,true,true,"Popular beach escape in Kanyakumari with beachfront scenery, sunrise views, and coastal charm.",https://upload.wikimedia.org/wikipedia/commons/thumb/1/10/Lake_Foysagar.jpg/500px-Lake_Foysagar.jpg
P309,Gandhi Memorial,Kanyakumari,Tamil Nadu,heritage,"memorial,history,landmark,quiet",4.4,0,1,8.0943,77.5295,70,winter,true,true,"Popular heritage landmark in Kanyakumari with memorial, rich history, and landmark.",https://upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Nareli_Ajmer.JPG/1920px-Nareli_Ajmer.JPG
P310,Our Lady of Ransom Church,Kanyakumari,Tamil Nadu,heritage,"church,coastal,architecture,heritage",4.4,0,1,8.0763,77.5325,68,winter,true,true,"Popular heritage landmark in Kanyakumari with church, coastal charm, and striking architecture.",https://upload.wikimedia.org/wikipedia/commons/thumb/5/5b/Vivekananda_Rock_Memorial%2C_Kanyakumari.jpg/3840px-Vivekananda_Rock_Memorial%2C_Kanyakumari.jpg
P311,Mahakaleshwar Temple,Ujjain,Madhya Pradesh,temple,"temple,spiritual,pilgrimage,iconic",4.8,0,2,23.1865,75.7985,97,winter,true,true,"Popular sacred temple in Ujjain with spiritual atmosphere, pilgrimage value, and iconic city identity.",https://upload.wikimedia.org/wikipedia/commons/thumb/f/f4/Orchha_Fort_and_Bridge.jpg/960px-Orchha_Fort_and_Bridge.jpg
P312,Ram Ghat,Ujjain,Madhya Pradesh,heritage,"ghat,spiritual,rituals,heritage",4.5,0,1.5,23.1915,75.7935,76,winter,true,true,"Popular heritage landmark in Ujjain with ghat atmosphere, spiritual atmosphere, and rituals.",https://upload.wikimedia.org/wikipedia/commons/thumb/c/cd/Ram_Raja_Temple.jpg/3840px-Ram_Raja_Temple.jpg
P313,Kal Bhairav Temple,Ujjain,Madhya Pradesh,temple,"temple,spiritual,local,heritage",4.6,0,1,23.1685,75.8005,78,winter,true,true,"Popular sacred temple in Ujjain with spiritual atmosphere, local, and heritage appeal.",https://upload.wikimedia.org/wikipedia/commons/thumb/7/75/Mahakaleshwar_Temple%2C_Ujjain.jpg/3840px-Mahakaleshwar_Temple%2C_Ujjain.jpg
P314,Sandipani Ashram,Ujjain,Madhya Pradesh,heritage,"ashram,spiritual,quiet,history",4.4,0,1,23.1825,75.7795,66,winter,true,true,"Popular heritage landmark in Ujjain with ashram, spiritual atmosphere, and quiet.",https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Le_Jehangir_Mahal_%28Orchha%29_%288451914174%29.jpg/1280px-Le_Jehangir_Mahal_%28Orchha%29_%288451914174%29.jpg
P315,Harsiddhi Temple,Ujjain,Madhya Pradesh,temple,"temple,spiritual,heritage,landmark",4.6,0,1,23.1645,75.7825,72,winter,true,true,"Popular sacred temple in Ujjain with spiritual atmosphere, heritage appeal, and landmark.",https://upload.wikimedia.org/wikipedia/commons/thumb/7/75/Mahakaleshwar_Temple%2C_Ujjain.jpg/3840px-Mahakaleshwar_Temple%2C_Ujjain.jpg
P316,Kozhikode Beach,Kozhikode,Kerala,beach,"beach,sunset,coastal,relaxed",4.4,0,2,11.2688,75.7904,80,winter,true,true,"Popular beach escape in Kozhikode with beachfront scenery, sunset views, and coastal charm.",https://upload.wikimedia.org/wikipedia/commons/4/45/Kozhikode_beach_kites.jpg
P317,SM Street,Kozhikode,Kerala,market,"market,shopping,food,local",4.4,0,2,11.2738,75.7854,76,winter,true,true,"Popular local market in Kozhikode with local shopping, shopping, and local food culture.",https://upload.wikimedia.org/wikipedia/commons/4/45/Kozhikode_beach_kites.jpg
P318,Thusharagiri Falls,Kozhikode,Kerala,nature,"waterfall,nature,trekking,scenic",4.6,30,2.5,11.2508,75.7924,82,winter,true,true,"Popular nature retreat in Kozhikode with waterfall views, natural beauty, and trekking routes.",https://upload.wikimedia.org/wikipedia/commons/thumb/e/e0/Beautiful_sunset_at_the_Royal_Chhatris_of_Orchha.jpg/3840px-Beautiful_sunset_at_the_Royal_Chhatris_of_Orchha.jpg
P319,Beypore Beach,Kozhikode,Kerala,beach,"beach,harbour,coastal,walks",4.3,0,2,11.2648,75.7714,68,winter,true,true,"Popular beach escape in Kozhikode with beachfront scenery, harbour, and coastal charm.",https://upload.wikimedia.org/wikipedia/commons/4/45/Kozhikode_beach_kites.jpg
P320,Kappad Beach,Kozhikode,Kerala,beach,"beach,history,sunset,coastal",4.5,0,2,11.2468,75.7744,74,winter,true,true,"Popular beach escape in Kozhikode with beachfront scenery, rich history, and sunset views.",https://upload.wikimedia.org/wikipedia/commons/thumb/7/7b/Kappad_Beach.jpg/3840px-Kappad_Beach.jpg
P321,Vadodara Heritage Quarter,Vadodara,Gujarat,heritage,"heritage,architecture,walks",4.2,0.0,2.0,22.3085,73.1825,83,winter,true,true,"Historic cultural quarter in Vadodara with heritage architecture and markets.",https://upload.wikimedia.org/wikipedia/commons/thumb/b/bd/LakshmiVilas_Palace.jpg/330px-LakshmiVilas_Palace.jpg
P322,Vadodara Central Market,Vadodara,Gujarat,market,"market,food,shopping",4.3,0.0,2.5,22.3095,73.1835,80,winter,true,true,"Bustling central bazaar in Vadodara with textiles, crafts, and Gujarati street food.",https://upload.wikimedia.org/wikipedia/commons/thumb/b/bd/LakshmiVilas_Palace.jpg/330px-LakshmiVilas_Palace.jpg
P323,Vadodara City Lakefront,Vadodara,Gujarat,lake,"lake,walks,relaxed",4.5,50.0,1.5,22.3105,73.1845,77,winter,true,true,"Serene lakefront in Vadodara with landscaped promenades and gardens.",https://upload.wikimedia.org/wikipedia/commons/thumb/b/bd/LakshmiVilas_Palace.jpg/330px-LakshmiVilas_Palace.jpg
P324,Vadodara Museum of Local Culture,Vadodara,Gujarat,museum,"museum,culture,history",4.6,60.0,2.0,22.3115,73.1855,74,winter,true,true,"Famous Vadodara museum featuring royal Gaekwad art, European paintings, and artifacts.",https://upload.wikimedia.org/wikipedia/commons/thumb/b/bd/LakshmiVilas_Palace.jpg/330px-LakshmiVilas_Palace.jpg
P325,Vadodara Riverside Promenade,Vadodara,Gujarat,viewpoint,"viewpoint,evening,walks",4.7,0.0,2.5,22.3125,73.1865,71,winter,true,true,"Scenic riverside walkway in Vadodara ideal for evening strolls and photography.",https://upload.wikimedia.org/wikipedia/commons/thumb/b/bd/LakshmiVilas_Palace.jpg/330px-LakshmiVilas_Palace.jpg
